Order_ID,Order_Date,City,Category,Distance_KM,Traffic_Level,Weather,Delivery_Partner,Order_Value,Preparation_Time,Expected_Delivery_Time,Actual_Delivery_Time,Delivery_Status,Delay_Minutes,Day_of_Week,Month
10585,2026-08-08,Hyderabad,Electronics,13.98,Medium,Clear,Partner B,1261.94,8,55.96,71.96000000000001,Delayed,16.000000000000007,Saturday,August
10586,2026-08-09,Delhi,Beauty,4.89,Medium,Rainy,Partner D,3449.95,16,45.78,77.78,Delayed,32.0,Sunday,August
10587,2026-08-10,Pune,Grocery,28.78,Medium,Cloudy,Partner B,3906.75,28,105.56,119.56,Delayed,14.0,Monday,August
10588,2026-08-11,Delhi,Electronics,16.36,Medium,Clear,Partner B,2471.42,14,66.72,72.72,Delayed,6.0,Tuesday,August
10589,2026-08-12,Bangalore,Beauty,8.01,Low,Clear,Partner D,3165.09,8,44.019999999999996,54.019999999999996,Delayed,10.0,Wednesday,August
10590,2026-08-13,Delhi,Electronics,15.52,High,Clear,Partner A,2390.36,22,73.03999999999999,95.03999999999999,Delayed,22.0,Thursday,August
10591,2026-08-14,Chennai,Electronics,20.71,High,Rainy,Partner B,4491.64,17,78.42,113.42,Delayed,35.0,Friday,August
10592,2026-08-15,Delhi,Grocery,3.21,Medium,Cloudy,Partner D,2589.77,17,43.42,57.42,Delayed,14.0,Saturday,August
10593,2026-08-16,Delhi,Home & Kitchen,8.97,High,Cloudy,Partner C,4240.68,18,55.94,76.94,Delayed,21.0,Sunday,August
10594,2026-08-17,Chennai,Home & Kitchen,24.4,Low,Clear,Partner A,4046.49,22,90.8,93.8,Delayed,3.0,Monday,August
10595,2026-08-18,Hyderabad,Electronics,14.33,Medium,Cloudy,Partner C,2170.42,5,53.66,64.66,Delayed,11.0,Tuesday,August
10596,2026-08-19,Delhi,Clothing,16.85,Medium,Clear,Partner B,1304.41,25,78.7,94.7,Delayed,16.0,Wednesday,August
10597,2026-08-20,Chennai,Beauty,13.55,Medium,Clear,Partner A,2149.19,20,67.1,75.1,Delayed,8.0,Thursday,August
10598,2026-08-21,Pune,Clothing,2.27,Medium,Cloudy,Partner D,4165.84,19,43.54,59.54,Delayed,16.0,Friday,August
10599,2026-08-22,Bangalore,Clothing,5.81,Medium,Clear,Partner B,1292.64,26,57.62,75.62,Delayed,18.000000000000007,Saturday,August
10600,2026-08-23,Bangalore,Electronics,13.92,Low,Rainy,Partner D,2717.29,29,76.84,90.84,Delayed,14.0,Sunday,August
10601,2026-08-24,Delhi,Electronics,7.07,Medium,Clear,Partner A,4069.26,9,43.14,51.14,Delayed,8.0,Monday,August
10602,2026-08-25,Hyderabad,Electronics,2.45,Low,Cloudy,Partner C,1896.69,10,34.9,45.9,Delayed,11.0,Tuesday,August
10603,2026-08-26,Hyderabad,Electronics,25.47,Medium,Clear,Partner B,3282.61,10,80.94,92.94,Delayed,12.0,Wednesday,August
10604,2026-08-27,Pune,Home & Kitchen,29.45,Low,Cloudy,Partner B,1379.03,7,85.9,97.9,Delayed,12.0,Thursday,August
10605,2026-08-28,Delhi,Electronics,24.0,Low,Clear,Partner D,724.54,20,88.0,90.0,Delayed,2.0,Friday,August
10606,2026-08-29,Bangalore,Home & Kitchen,25.76,Medium,Clear,Partner A,4013.04,16,87.52000000000001,98.52000000000001,Delayed,11.0,Saturday,August
10607,2026-08-30,Hyderabad,Home & Kitchen,8.02,Medium,Rainy,Partner D,675.05,8,44.04,70.03999999999999,Delayed,25.999999999999993,Sunday,August
10608,2026-08-31,Delhi,Electronics,28.86,High,Clear,Partner A,1502.63,5,82.72,109.72,Delayed,27.0,Monday,August
10609,2026-09-01,Hyderabad,Grocery,6.71,Medium,Rainy,Partner B,4304.53,8,41.42,63.42,Delayed,22.0,Tuesday,September
10610,2026-09-02,Chennai,Beauty,28.59,Medium,Rainy,Partner A,1863.05,5,82.18,106.18,Delayed,24.0,Wednesday,September
10611,2026-09-03,Hyderabad,Clothing,29.85,High,Clear,Partner B,4870.62,25,104.7,125.7,Delayed,21.0,Thursday,September
10612,2026-09-04,Bangalore,Home & Kitchen,21.64,Medium,Clear,Partner A,4902.72,12,75.28,84.28,Delayed,9.0,Friday,September
10613,2026-09-05,Mumbai,Beauty,29.45,Low,Cloudy,Partner C,1487.72,28,106.9,115.9,Delayed,9.0,Saturday,September
10614,2026-09-06,Pune,Grocery,17.52,Medium,Rainy,Partner A,396.7,9,64.03999999999999,93.03999999999999,Delayed,29.0,Sunday,September
10615,2026-09-07,Pune,Clothing,8.53,High,Rainy,Partner C,3584.3,30,67.06,106.06,Delayed,39.0,Monday,September
10616,2026-09-08,Bangalore,Clothing,13.67,Medium,Cloudy,Partner A,2364.74,6,53.34,64.34,Delayed,11.0,Tuesday,September
10617,2026-09-09,Hyderabad,Home & Kitchen,18.21,Low,Cloudy,Partner A,683.61,16,72.42,83.42,Delayed,11.0,Wednesday,September
10618,2026-09-10,Delhi,Electronics,3.12,Low,Clear,Partner D,3596.11,26,52.24,62.24,Delayed,10.0,Thursday,September
10619,2026-09-11,Hyderabad,Grocery,19.05,Low,Rainy,Partner D,349.64,21,79.1,97.1,Delayed,18.0,Friday,September
10620,2026-09-12,Bangalore,Home & Kitchen,29.45,Medium,Rainy,Partner B,4376.94,11,89.9,107.9,Delayed,18.0,Saturday,September
10621,2026-09-13,Pune,Grocery,6.51,Medium,Clear,Partner D,865.53,15,48.019999999999996,63.019999999999996,Delayed,15.0,Sunday,September
10622,2026-09-14,Hyderabad,Electronics,23.99,Low,Clear,Partner A,811.1,8,75.97999999999999,77.97999999999999,Delayed,2.0,Monday,September
10623,2026-09-15,Pune,Electronics,27.33,High,Clear,Partner D,1043.23,9,83.66,106.66,Delayed,23.0,Tuesday,September
10624,2026-09-16,Delhi,Home & Kitchen,28.37,High,Clear,Partner A,4809.28,10,86.74000000000001,104.74000000000001,Delayed,18.0,Wednesday,September
10625,2026-09-17,Pune,Electronics,28.84,Medium,Rainy,Partner C,3527.21,15,92.68,112.68,Delayed,20.0,Thursday,September
10626,2026-09-18,Pune,Beauty,16.12,High,Clear,Partner A,4046.58,5,57.24,76.24000000000001,Delayed,19.000000000000007,Friday,September
10627,2026-09-19,Mumbai,Clothing,29.34,Low,Clear,Partner B,2108.65,29,107.68,103.68,On Time,-4.0,Saturday,September
10628,2026-09-20,Mumbai,Home & Kitchen,22.96,Medium,Clear,Partner C,1814.3,14,79.92,90.92,Delayed,11.0,Sunday,September
10629,2026-09-21,Chennai,Grocery,5.69,Medium,Rainy,Partner B,1325.52,24,55.38,86.38,Delayed,30.999999999999993,Monday,September
10630,2026-09-22,Mumbai,Beauty,14.83,High,Cloudy,Partner B,2507.11,28,77.66,99.66,Delayed,22.0,Tuesday,September
10631,2026-09-23,Pune,Home & Kitchen,21.83,High,Clear,Partner B,2848.78,25,88.66,108.66,Delayed,20.0,Wednesday,September
10632,2026-09-24,Bangalore,Electronics,8.17,Low,Clear,Partner D,3232.52,15,51.34,61.34,Delayed,10.0,Thursday,September
10633,2026-09-25,Pune,Electronics,19.58,High,Rainy,Partner B,1434.17,28,87.16,117.16,Delayed,30.0,Friday,September
10634,2026-09-26,Bangalore,Electronics,20.33,Low,Rainy,Partner C,4753.54,21,81.66,95.66,Delayed,14.0,Saturday,September
10635,2026-09-27,Bangalore,Electronics,5.72,High,Clear,Partner A,1014.84,12,43.44,65.44,Delayed,22.0,Sunday,September
10636,2026-09-28,Mumbai,Grocery,17.39,High,Clear,Partner B,4835.14,17,71.78,97.78,Delayed,26.0,Monday,September
10637,2026-09-29,Hyderabad,Beauty,23.38,Low,Clear,Partner C,271.31,24,90.75999999999999,89.75999999999999,On Time,-1.0,Tuesday,September
10638,2026-09-30,Delhi,Clothing,15.47,Medium,Clear,Partner B,2509.4,22,72.94,92.94,Delayed,20.0,Wednesday,September
10639,2026-10-01,Mumbai,Grocery,1.35,Low,Cloudy,Partner A,1800.17,26,48.7,57.7,Delayed,9.0,Thursday,October
10640,2026-10-02,Mumbai,Grocery,1.26,Medium,Rainy,Partner C,2355.79,20,42.519999999999996,64.52,Delayed,22.0,Friday,October
10641,2026-10-03,Hyderabad,Clothing,11.35,Medium,Clear,Partner C,2939.19,6,48.7,68.7,Delayed,20.0,Saturday,October
10642,2026-10-04,Delhi,Clothing,27.86,Medium,Rainy,Partner A,2290.83,9,84.72,103.72,Delayed,19.0,Sunday,October
10643,2026-10-05,Pune,Electronics,7.63,High,Clear,Partner C,2191.26,22,57.26,72.25999999999999,Delayed,14.999999999999993,Monday,October
10644,2026-10-06,Chennai,Grocery,19.4,Medium,Cloudy,Partner A,3717.07,7,65.8,81.8,Delayed,16.0,Tuesday,October
10645,2026-10-07,Chennai,Home & Kitchen,7.44,Medium,Cloudy,Partner C,3492.21,26,60.88,76.88,Delayed,15.999999999999993,Wednesday,October
10646,2026-10-08,Pune,Clothing,10.33,High,Clear,Partner C,4199.7,21,61.66,78.66,Delayed,17.0,Thursday,October
10647,2026-10-09,Mumbai,Clothing,25.59,High,Clear,Partner A,1399.8,20,91.18,109.18,Delayed,18.0,Friday,October
10648,2026-10-10,Delhi,Beauty,22.14,Low,Cloudy,Partner A,3125.74,10,74.28,84.28,Delayed,10.0,Saturday,October
10649,2026-10-11,Mumbai,Home & Kitchen,3.77,High,Clear,Partner C,3008.93,23,50.54,71.53999999999999,Delayed,20.999999999999993,Sunday,October
10650,2026-10-12,Bangalore,Home & Kitchen,13.43,Low,Clear,Partner C,1974.74,11,57.86,53.86,On Time,-4.0,Monday,October
10651,2026-10-13,Mumbai,Clothing,1.85,High,Cloudy,Partner A,2533.08,22,45.7,74.7,Delayed,29.0,Tuesday,October
10652,2026-10-14,Mumbai,Electronics,14.95,Low,Rainy,Partner D,1706.15,18,67.9,76.9,Delayed,9.0,Wednesday,October
10653,2026-10-15,Pune,Beauty,20.21,Low,Clear,Partner A,880.85,10,70.42,80.42,Delayed,10.0,Thursday,October
10654,2026-10-16,Pune,Home & Kitchen,4.44,Medium,Rainy,Partner C,1226.25,12,40.88,62.88,Delayed,22.0,Friday,October
10655,2026-10-17,Pune,Clothing,9.38,Medium,Clear,Partner C,706.47,19,57.760000000000005,72.76,Delayed,15.0,Saturday,October
10656,2026-10-18,Chennai,Home & Kitchen,12.54,Medium,Cloudy,Partner C,3478.73,19,64.08,79.08,Delayed,15.0,Sunday,October
10657,2026-10-19,Bangalore,Beauty,27.67,Low,Cloudy,Partner A,3371.49,19,94.34,106.34,Delayed,12.0,Monday,October
10658,2026-10-20,Pune,Beauty,29.8,Medium,Rainy,Partner C,4762.91,20,99.6,116.6,Delayed,17.0,Tuesday,October
10659,2026-10-21,Delhi,Grocery,2.3,High,Clear,Partner D,3702.46,5,29.6,47.6,Delayed,18.0,Wednesday,October
10660,2026-10-22,Chennai,Clothing,23.07,Medium,Cloudy,Partner B,449.82,15,81.14,103.14,Delayed,22.0,Thursday,October
10661,2026-10-23,Hyderabad,Beauty,11.78,Low,Cloudy,Partner D,4444.38,29,72.56,70.56,On Time,-2.0,Friday,October
10662,2026-10-24,Delhi,Grocery,12.38,Medium,Clear,Partner A,4340.84,9,53.760000000000005,59.760000000000005,Delayed,6.0,Saturday,October
10663,2026-10-25,Delhi,Grocery,22.87,Low,Clear,Partner C,2327.94,9,74.74000000000001,84.74000000000001,Delayed,10.0,Sunday,October
10664,2026-10-26,Pune,Home & Kitchen,27.63,High,Clear,Partner A,3012.14,25,100.25999999999999,122.25999999999999,Delayed,22.0,Monday,October
10665,2026-10-27,Hyderabad,Home & Kitchen,28.58,High,Clear,Partner B,4885.18,10,87.16,107.16,Delayed,20.0,Tuesday,October
10666,2026-10-28,Hyderabad,Grocery,17.74,Medium,Rainy,Partner A,2755.06,6,61.48,86.47999999999999,Delayed,24.999999999999993,Wednesday,October
10667,2026-10-29,Chennai,Home & Kitchen,11.36,Medium,Clear,Partner C,4545.54,10,52.72,58.72,Delayed,6.0,Thursday,October
10668,2026-10-30,Hyderabad,Beauty,23.84,High,Clear,Partner B,598.59,18,85.68,115.68,Delayed,30.0,Friday,October
10669,2026-10-31,Bangalore,Electronics,8.28,Medium,Cloudy,Partner B,1117.05,15,51.56,61.56,Delayed,10.0,Saturday,October
10670,2026-11-01,Pune,Beauty,17.36,High,Clear,Partner C,2315.62,8,62.72,85.72,Delayed,23.0,Sunday,November
10671,2026-11-02,Hyderabad,Grocery,11.4,Medium,Cloudy,Partner C,3006.83,28,70.8,86.8,Delayed,16.0,Monday,November
10672,2026-11-03,Chennai,Grocery,20.04,High,Clear,Partner C,4117.89,29,89.08,116.08,Delayed,27.0,Tuesday,November
10673,2026-11-04,Bangalore,Beauty,7.97,Medium,Rainy,Partner A,4943.66,13,48.94,70.94,Delayed,22.0,Wednesday,November
10674,2026-11-05,Mumbai,Home & Kitchen,6.56,Medium,Rainy,Partner D,2066.49,28,61.12,91.12,Delayed,30.000000000000007,Thursday,November
10675,2026-11-06,Mumbai,Home & Kitchen,27.63,High,Rainy,Partner A,427.6,7,82.25999999999999,123.25999999999999,Delayed,41.0,Friday,November
10676,2026-11-07,Bangalore,Grocery,3.95,Medium,Clear,Partner A,4045.62,30,57.9,64.9,Delayed,7.000000000000007,Saturday,November
10677,2026-11-08,Chennai,Clothing,15.67,Medium,Cloudy,Partner D,3101.03,20,71.34,83.34,Delayed,12.0,Sunday,November
10678,2026-11-09,Bangalore,Home & Kitchen,7.4,Low,Clear,Partner C,1153.01,15,49.8,58.8,Delayed,9.0,Monday,November
10679,2026-11-10,Pune,Beauty,2.13,Medium,Clear,Partner C,2575.18,8,32.26,38.26,Delayed,6.0,Tuesday,November
10680,2026-11-11,Pune,Home & Kitchen,2.04,Medium,Clear,Partner D,3763.09,5,29.08,40.08,Delayed,11.0,Wednesday,November
10681,2026-11-12,Mumbai,Beauty,6.08,Low,Cloudy,Partner D,3897.98,29,61.16,68.16,Delayed,7.0,Thursday,November
10682,2026-11-13,Hyderabad,Grocery,26.14,Low,Clear,Partner A,2598.17,25,97.28,102.28,Delayed,5.0,Friday,November
10683,2026-11-14,Chennai,Home & Kitchen,9.19,Medium,Cloudy,Partner B,1665.03,26,64.38,79.38,Delayed,15.0,Saturday,November
10684,2026-11-15,Mumbai,Beauty,28.56,High,Clear,Partner D,4873.96,20,97.12,117.12,Delayed,20.0,Sunday,November
10685,2026-11-16,Hyderabad,Grocery,17.87,Medium,Clear,Partner A,3384.14,23,78.74000000000001,90.74000000000001,Delayed,12.0,Monday,November
10686,2026-11-17,Hyderabad,Clothing,13.66,Low,Cloudy,Partner B,2159.54,20,67.32,66.32,On Time,-1.0,Tuesday,November
10687,2026-11-18,Pune,Beauty,17.82,Medium,Clear,Partner C,1546.22,15,70.64,77.64,Delayed,7.0,Wednesday,November
10688,2026-11-19,Delhi,Clothing,15.98,Low,Cloudy,Partner C,3709.29,30,81.96000000000001,94.96000000000001,Delayed,13.0,Thursday,November
10689,2026-11-20,Delhi,Clothing,23.0,Medium,Clear,Partner A,1362.48,12,78.0,89.0,Delayed,11.0,Friday,November
10690,2026-11-21,Bangalore,Electronics,9.19,Low,Rainy,Partner A,1024.21,27,65.38,81.38,Delayed,16.0,Saturday,November
10691,2026-11-22,Pune,Home & Kitchen,11.24,Low,Cloudy,Partner D,2743.2,5,47.480000000000004,56.480000000000004,Delayed,9.0,Sunday,November
10692,2026-11-23,Hyderabad,Beauty,26.93,Low,Clear,Partner C,1591.94,30,103.86,98.86,On Time,-5.0,Monday,November
10693,2026-11-24,Chennai,Clothing,28.45,Medium,Clear,Partner A,3218.74,25,101.9,112.9,Delayed,11.0,Tuesday,November
10694,2026-11-25,Delhi,Electronics,26.88,Low,Cloudy,Partner C,766.11,30,103.75999999999999,106.75999999999999,Delayed,3.0,Wednesday,November
10695,2026-11-26,Hyderabad,Grocery,13.16,Medium,Rainy,Partner C,3343.72,13,59.32,83.32,Delayed,23.999999999999993,Thursday,November
10696,2026-11-27,Delhi,Beauty,23.63,Medium,Clear,Partner D,1559.82,16,83.25999999999999,94.25999999999999,Delayed,11.0,Friday,November
10697,2026-11-28,Delhi,Clothing,14.81,Medium,Clear,Partner B,201.17,26,75.62,83.62,Delayed,8.0,Saturday,November
10698,2026-11-29,Delhi,Home & Kitchen,15.43,Medium,Rainy,Partner D,809.29,12,62.86,81.86,Delayed,19.0,Sunday,November
10699,2026-11-30,Chennai,Electronics,6.94,High,Cloudy,Partner A,4681.35,30,63.88,83.88,Delayed,19.999999999999993,Monday,November
10700,2026-12-01,Pune,Clothing,18.14,Low,Clear,Partner D,4363.3,21,77.28,86.28,Delayed,9.0,Tuesday,December
10701,2026-12-02,Chennai,Home & Kitchen,6.4,Medium,Clear,Partner D,1321.32,14,46.8,54.8,Delayed,8.0,Wednesday,December
10702,2026-12-03,Mumbai,Clothing,10.62,Low,Clear,Partner C,3936.19,11,52.239999999999995,62.239999999999995,Delayed,10.0,Thursday,December
10703,2026-12-04,Hyderabad,Beauty,25.8,Low,Cloudy,Partner D,3121.14,23,94.6,106.6,Delayed,12.0,Friday,December
10704,2026-12-05,Pune,Beauty,7.01,Medium,Clear,Partner A,4860.34,29,63.019999999999996,76.02,Delayed,13.0,Saturday,December
10705,2026-12-06,Pune,Beauty,3.06,Medium,Rainy,Partner B,1993.31,10,36.120000000000005,61.120000000000005,Delayed,25.0,Sunday,December
10706,2026-12-07,Pune,Electronics,3.0,High,Clear,Partner D,3471.01,25,51.0,78.0,Delayed,27.0,Monday,December
10707,2026-12-08,Pune,Beauty,28.28,Medium,Clear,Partner D,504.97,28,104.56,110.56,Delayed,6.0,Tuesday,December
10708,2026-12-09,Chennai,Home & Kitchen,15.7,High,Cloudy,Partner B,2101.99,28,79.4,101.4,Delayed,22.0,Wednesday,December
10709,2026-12-10,Pune,Clothing,12.87,Low,Rainy,Partner A,4826.32,23,68.74,90.74,Delayed,22.0,Thursday,December
10710,2026-12-11,Bangalore,Grocery,24.52,Low,Rainy,Partner A,2787.11,22,91.03999999999999,98.03999999999999,Delayed,7.0,Friday,December
10711,2026-12-12,Hyderabad,Home & Kitchen,25.24,Low,Clear,Partner D,1581.82,19,89.47999999999999,87.47999999999999,On Time,-2.0,Saturday,December
10712,2026-12-13,Pune,Home & Kitchen,10.63,Low,Cloudy,Partner C,777.3,6,47.260000000000005,46.260000000000005,On Time,-1.0,Sunday,December
10713,2026-12-14,Hyderabad,Beauty,21.11,Medium,Cloudy,Partner D,3576.94,18,80.22,95.22,Delayed,15.0,Monday,December
10714,2026-12-15,Bangalore,Electronics,23.36,Medium,Clear,Partner B,3295.31,25,91.72,99.72,Delayed,8.0,Tuesday,December
10715,2026-12-16,Bangalore,Clothing,19.98,Low,Clear,Partner B,1994.91,14,73.96000000000001,83.96000000000001,Delayed,10.0,Wednesday,December
10716,2026-12-17,Hyderabad,Electronics,5.4,High,Clear,Partner B,4764.52,20,50.8,69.8,Delayed,19.0,Thursday,December
10717,2026-12-18,Delhi,Clothing,26.4,High,Clear,Partner D,306.57,11,83.8,108.8,Delayed,25.0,Friday,December
10718,2026-12-19,Mumbai,Clothing,16.63,Low,Rainy,Partner D,1657.87,12,65.25999999999999,75.25999999999999,Delayed,10.0,Saturday,December
10719,2026-12-20,Delhi,Electronics,9.19,Low,Clear,Partner A,4621.13,14,52.379999999999995,51.379999999999995,On Time,-1.0,Sunday,December
10720,2026-12-21,Delhi,Home & Kitchen,13.33,Low,Rainy,Partner C,1740.49,19,65.66,76.66,Delayed,11.0,Monday,December
10721,2026-12-22,Chennai,Clothing,2.09,Low,Cloudy,Partner D,1410.81,12,36.18,38.18,Delayed,2.0,Tuesday,December
10722,2026-12-23,Delhi,Electronics,4.71,Low,Cloudy,Partner A,2764.26,17,46.42,54.42,Delayed,8.0,Wednesday,December
10723,2026-12-24,Pune,Clothing,23.2,Medium,Cloudy,Partner D,4154.25,16,82.4,92.4,Delayed,10.0,Thursday,December
10724,2026-12-25,Chennai,Grocery,1.0,Low,Clear,Partner A,695.1,12,34.0,35.0,Delayed,1.0,Friday,December
10725,2026-12-26,Chennai,Home & Kitchen,13.08,Medium,Clear,Partner A,4726.5,19,65.16,72.16,Delayed,7.0,Saturday,December
10726,2026-12-27,Bangalore,Beauty,16.15,High,Clear,Partner C,4016.35,30,82.3,98.3,Delayed,16.0,Sunday,December
10727,2026-12-28,Delhi,Clothing,2.58,Medium,Cloudy,Partner D,1070.0,16,41.16,51.16,Delayed,10.0,Monday,December
10728,2026-12-29,Bangalore,Grocery,29.22,High,Clear,Partner A,3617.64,15,93.44,118.44,Delayed,25.0,Tuesday,December
10729,2026-12-30,Hyderabad,Beauty,7.56,Low,Cloudy,Partner B,2047.8,23,58.12,58.12,On Time,0.0,Wednesday,December
10730,2026-12-31,Mumbai,Beauty,9.82,Medium,Clear,Partner B,2131.01,18,57.64,69.64,Delayed,12.0,Thursday,December
10731,2027-01-01,Chennai,Clothing,9.81,Medium,Clear,Partner B,3959.79,22,61.620000000000005,69.62,Delayed,8.0,Friday,January
10732,2027-01-02,Hyderabad,Electronics,7.68,Low,Clear,Partner C,4821.37,17,52.36,49.36,On Time,-3.0,Saturday,January
10733,2027-01-03,Hyderabad,Clothing,1.04,Low,Rainy,Partner A,807.95,8,30.08,46.08,Delayed,16.0,Sunday,January
10734,2027-01-04,Pune,Grocery,22.15,Medium,Cloudy,Partner C,2219.03,21,85.3,108.3,Delayed,23.0,Monday,January
10735,2027-01-05,Mumbai,Beauty,29.04,Medium,Clear,Partner D,2508.52,23,101.08,110.08,Delayed,9.0,Tuesday,January
10736,2027-01-06,Hyderabad,Clothing,7.5,Medium,Cloudy,Partner D,2006.3,13,48.0,59.0,Delayed,11.0,Wednesday,January
10737,2027-01-07,Hyderabad,Electronics,20.23,Medium,Clear,Partner A,1943.31,27,87.46000000000001,100.46000000000001,Delayed,13.0,Thursday,January
10738,2027-01-08,Mumbai,Clothing,22.51,Medium,Rainy,Partner B,450.89,11,76.02000000000001,100.02000000000001,Delayed,24.0,Friday,January
10739,2027-01-09,Mumbai,Home & Kitchen,25.6,Low,Cloudy,Partner A,3490.59,5,76.2,84.2,Delayed,8.0,Saturday,January
10740,2027-01-10,Hyderabad,Electronics,13.26,Medium,Clear,Partner A,2293.83,11,57.519999999999996,77.52,Delayed,20.0,Sunday,January
10741,2027-01-11,Mumbai,Grocery,9.78,Low,Cloudy,Partner A,1135.01,30,69.56,73.56,Delayed,4.0,Monday,January
10742,2027-01-12,Hyderabad,Beauty,10.43,Low,Clear,Partner C,4116.96,11,51.86,60.86,Delayed,9.0,Tuesday,January
10743,2027-01-13,Hyderabad,Clothing,21.67,High,Rainy,Partner D,4052.29,24,87.34,121.34,Delayed,34.0,Wednesday,January
10744,2027-01-14,Pune,Electronics,24.69,Medium,Clear,Partner A,2534.68,11,80.38,97.38,Delayed,17.0,Thursday,January
10745,2027-01-15,Delhi,Home & Kitchen,6.27,Medium,Cloudy,Partner A,1632.56,12,44.54,56.54,Delayed,12.0,Friday,January
10746,2027-01-16,Hyderabad,Electronics,11.76,Medium,Clear,Partner A,3262.85,20,63.519999999999996,71.52,Delayed,8.0,Saturday,January
10747,2027-01-17,Bangalore,Home & Kitchen,27.16,Medium,Cloudy,Partner C,1583.13,7,81.32,95.32,Delayed,14.0,Sunday,January
10748,2027-01-18,Chennai,Grocery,24.39,Low,Cloudy,Partner C,1332.84,17,85.78,83.78,On Time,-2.0,Monday,January
10749,2027-01-19,Delhi,Beauty,29.56,Low,Cloudy,Partner C,3706.47,14,93.12,96.12,Delayed,3.0,Tuesday,January
10750,2027-01-20,Delhi,Grocery,22.87,Low,Cloudy,Partner A,393.56,22,87.74000000000001,99.74000000000001,Delayed,12.0,Wednesday,January
10751,2027-01-21,Delhi,Clothing,12.4,High,Rainy,Partner B,654.89,11,55.8,89.8,Delayed,34.0,Thursday,January
10752,2027-01-22,Pune,Electronics,18.13,Medium,Clear,Partner B,232.58,25,81.25999999999999,92.25999999999999,Delayed,11.0,Friday,January
10753,2027-01-23,Hyderabad,Home & Kitchen,20.17,Medium,Clear,Partner B,934.13,25,85.34,91.34,Delayed,6.0,Saturday,January
10754,2027-01-24,Pune,Home & Kitchen,3.28,Medium,Clear,Partner D,531.15,9,35.56,53.56,Delayed,18.0,Sunday,January
10755,2027-01-25,Hyderabad,Electronics,16.79,High,Rainy,Partner A,4979.85,27,80.58,119.58,Delayed,39.0,Monday,January
10756,2027-01-26,Pune,Electronics,21.57,Low,Clear,Partner B,1586.29,29,92.14,100.14,Delayed,8.0,Tuesday,January
10757,2027-01-27,Pune,Clothing,5.85,Low,Cloudy,Partner B,916.49,28,59.7,63.7,Delayed,4.0,Wednesday,January
10758,2027-01-28,Chennai,Grocery,23.64,Medium,Cloudy,Partner B,1356.78,26,93.28,113.28,Delayed,20.0,Thursday,January
10759,2027-01-29,Bangalore,Home & Kitchen,17.93,High,Clear,Partner A,4693.4,11,66.86,86.86,Delayed,20.0,Friday,January
10760,2027-01-30,Pune,Clothing,28.61,High,Clear,Partner B,2696.77,29,106.22,133.22,Delayed,27.0,Saturday,January
10761,2027-01-31,Chennai,Grocery,2.23,Low,Clear,Partner B,1951.13,26,50.46,49.46,On Time,-1.0,Sunday,January
10762,2027-02-01,Mumbai,Clothing,8.69,High,Clear,Partner A,4392.28,21,58.379999999999995,76.38,Delayed,18.0,Monday,February
10763,2027-02-02,Bangalore,Home & Kitchen,18.45,High,Clear,Partner D,2095.95,8,64.9,79.9,Delayed,15.0,Tuesday,February
10764,2027-02-03,Pune,Electronics,9.6,Low,Clear,Partner C,1808.04,28,67.2,74.2,Delayed,7.0,Wednesday,February
10765,2027-02-04,Delhi,Electronics,21.72,Medium,Rainy,Partner B,1194.96,27,90.44,108.44,Delayed,18.0,Thursday,February
10766,2027-02-05,Mumbai,Grocery,23.01,Medium,Rainy,Partner C,2013.42,20,86.02000000000001,117.02000000000001,Delayed,31.0,Friday,February
10767,2027-02-06,Mumbai,Beauty,3.97,High,Clear,Partner D,1720.08,23,50.94,71.94,Delayed,21.0,Saturday,February
10768,2027-02-07,Chennai,Grocery,15.9,Low,Clear,Partner D,3451.06,14,65.8,69.8,Delayed,4.0,Sunday,February
10769,2027-02-08,Mumbai,Beauty,15.76,High,Clear,Partner B,1590.0,7,58.519999999999996,75.52,Delayed,17.0,Monday,February
10770,2027-02-09,Bangalore,Clothing,11.71,Medium,Cloudy,Partner A,2970.56,7,50.42,62.42,Delayed,12.0,Tuesday,February
10771,2027-02-10,Pune,Clothing,28.05,Medium,Rainy,Partner D,516.28,21,97.1,121.1,Delayed,24.0,Wednesday,February
10772,2027-02-11,Pune,Home & Kitchen,25.0,Medium,Clear,Partner C,1118.19,14,84.0,101.0,Delayed,17.0,Thursday,February
10773,2027-02-12,Delhi,Beauty,21.22,Medium,Clear,Partner C,2155.55,21,83.44,100.44,Delayed,17.0,Friday,February
10774,2027-02-13,Chennai,Home & Kitchen,21.72,High,Cloudy,Partner C,4697.36,26,89.44,114.44,Delayed,25.0,Saturday,February
10775,2027-02-14,Delhi,Electronics,14.39,High,Cloudy,Partner C,2010.81,21,69.78,92.78,Delayed,23.0,Sunday,February
10776,2027-02-15,Mumbai,Beauty,27.71,High,Clear,Partner D,3387.56,25,100.42,119.42,Delayed,19.0,Monday,February
10777,2027-02-16,Delhi,Grocery,21.14,Low,Cloudy,Partner B,1424.42,8,70.28,80.28,Delayed,10.0,Tuesday,February
10778,2027-02-17,Bangalore,Electronics,22.14,Medium,Clear,Partner B,809.76,25,89.28,95.28,Delayed,6.0,Wednesday,February
10779,2027-02-18,Pune,Electronics,25.99,Low,Clear,Partner C,480.98,27,98.97999999999999,101.97999999999999,Delayed,3.0,Thursday,February
